pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,traffic,max-friend,min-friend,my-score,district,livelong,livelat,wslong,wslat,flexible,mandatory,residence-size,residence-cost,current-accessibility,move,marriage,divorce,birth,death,work,study,immigration,candidate-ws-dis,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max
14209,7128,11,30,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,19,8,0,0,114.126645,22.5469398,114.1150198,22.56263599,0,0,4,1210950,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10
14210,7128,1,28,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.126645,22.5469398,114.1279131,22.68921886,0,0,4,1210950,0,0,0,0,0,0,0,0,0,0,65.48573827,7,4,1,1,10
14211,7128,2,42,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,19,8,0,0,114.126645,22.5469398,113.8753606,22.79077999,0,0,4,1210950,0,0,0,0,0,0,0,0,0,0,0,10,5,1,2,10
14212,7128,4,49,5,0,332000,0,4,1,0,3,2,4,1328000,0,0,0,19,8,0,0,114.126645,22.5469398,113.9399642,22.72081946,0,0,4,1210950,0,0,0,0,0,0,0,0,0,0,117.4154194,1,3,2,2,10
14213,7129,2,34,3,1,332000,0,3,1,0,3,2,4,1328000,0,1,0,8,2,0,0,113.934132,22.50391084,113.9180058,22.51905186,0,0,4,3564000,0,0,0,0,0,0,0,0,0,0,10.18071396,9,1,2,0,25
14214,7129,11,34,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,2,1,0,0,113.934132,22.50391084,113.9792634,22.53515726,0,0,4,3564000,0,0,0,0,0,0,0,0,0,0,25.26394552,7,3,1,1,50
14215,7129,11,36,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,19,8,0,0,113.934132,22.50391084,113.9147853,22.57005729,0,0,4,3564000,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,75
14216,7129,1,46,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,40,20,0,0,113.934132,22.50391084,113.8703931,22.77279619,0,0,4,3564000,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,10
14217,7130,1,26,3,1,332000,0,2,1,0,6,2,4,1328000,0,1,0,19,8,0,0,114.1298848,22.68634625,114.1319441,22.68526033,0,0,4,1089450,0,0,0,0,0,0,0,0,0,0,1.071483976,5,5,3,1,10
14218,7130,11,27,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.1298848,22.68634625,114.080648,22.69997714,0,0,4,1089450,0,0,0,0,0,0,0,0,0,0,23.51332463,5,0,0,1,25
14219,7130,2,44,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,2,1,0,0,114.1298848,22.68634625,114.1272273,22.69348192,0,0,4,1089450,0,0,0,0,0,0,0,0,0,0,3.504515169,9,5,4,2,10
14220,7130,4,49,5,0,332000,0,4,1,0,3,2,4,1328000,0,0,0,40,20,0,0,114.1298848,22.68634625,114.0820577,22.70809929,0,0,4,1089450,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,50
14221,7131,2,29,3,1,332000,0,1,1,0,3,2,4,1328000,0,1,0,8,2,0,0,113.9245668,22.48259769,114.510525,22.64360625,0,0,4,3132000,0,0,0,0,0,0,0,0,0,0,279.6797076,3,4,1,2,50
14222,7131,11,31,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,2,1,0,0,113.9245668,22.48259769,114.3672503,22.74564824,0,0,4,3132000,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,10
14223,7131,1,39,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,2,1,0,0,113.9245668,22.48259769,113.9211685,22.48956803,0,0,4,3132000,0,0,0,0,0,0,0,0,0,0,3.569018809,0,4,2,2,10
14224,7131,11,50,5,0,332000,0,4,1,0,3,2,4,1328000,0,0,0,2,1,0,0,113.9245668,22.48259769,113.9218083,22.51883796,0,0,4,3132000,0,0,0,0,0,0,0,0,0,0,16.72762918,4,4,1,2,25
14225,7132,1,33,3,1,332000,0,3,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.1215024,22.62649237,113.8931278,22.78134163,0,0,4,1114330,0,0,0,0,0,0,0,0,0,0,126.9918003,5,1,1,2,25
14226,7132,11,28,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,8,2,0,0,114.1215024,22.62649237,113.9643322,22.69905039,0,0,4,1114330,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,100
14227,7132,2,42,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,40,20,0,0,114.1215024,22.62649237,114.1114251,22.54676029,0,0,4,1114330,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,38
14228,7132,11,47,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,8,2,0,0,114.1215024,22.62649237,114.2482186,22.597762,0,0,4,1114330,0,0,0,0,0,0,0,0,0,0,59.80065822,5,3,2,1,10
14229,7133,2,27,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,8,2,0,0,114.3573882,22.68876983,114.3388999,22.68548423,0,0,4,1020573,0,0,0,0,0,0,0,0,0,0,8.642458141,3,2,2,1,10
14230,7133,11,34,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.3573882,22.68876983,114.3559461,22.72906025,0,0,4,1020573,0,0,0,0,0,0,0,0,0,0,18.55531359,4,1,4,2,38
14231,7133,11,40,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,40,20,0,0,114.3573882,22.68876983,114.3480704,22.68461142,0,0,4,1020573,0,0,0,0,0,0,0,0,0,0,4.696156694,5,5,2,2,10
14232,7133,1,45,5,0,332000,0,2,1,0,6,2,4,1328000,0,0,0,19,8,0,0,114.3573882,22.68876983,114.3504164,22.6856903,0,0,4,1020573,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,10
14233,7134,2,27,3,1,332000,0,4,1,0,3,2,4,1328000,0,1,0,40,20,0,0,113.8874259,22.49073209,113.907684,22.55657403,0,0,4,2860650,0,0,0,0,0,0,0,0,0,0,31.70529843,4,2,2,1,38
14234,7134,11,33,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,8,2,0,0,113.8874259,22.49073209,113.8753606,22.79077999,0,0,4,2860650,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,25
14235,7134,11,36,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,19,8,0,0,113.8874259,22.49073209,113.8830736,22.48188183,0,0,4,2860650,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,10
14236,7134,1,47,5,0,332000,0,5,1,0,0,2,4,1328000,0,0,0,19,8,0,0,113.8874259,22.49073209,113.8059591,22.72585783,0,0,4,2860650,0,0,0,0,0,0,0,0,0,0,114.526848,7,1,4,1,25
14237,7135,2,33,3,1,332000,0,4,1,0,3,2,4,1328000,0,1,0,40,20,0,0,114.0367893,22.61215185,114.0305019,22.62003586,0,0,4,1655100,0,0,0,0,0,0,0,0,0,0,4.64114895,10,0,1,2,10
14238,7135,11,34,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,40,20,0,0,114.0367893,22.61215185,114.2792508,22.66839408,0,0,4,1655100,0,0,0,0,0,0,0,0,0,0,114.5544164,4,4,1,2,25
14239,7135,11,38,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,19,8,0,0,114.0367893,22.61215185,114.0545956,22.61293956,0,0,4,1655100,0,0,0,0,0,0,0,0,0,0,8.203264492,8,3,1,2,10
14240,7135,1,49,5,0,332000,0,5,1,0,0,2,4,1328000,0,0,0,40,20,0,0,114.0367893,22.61215185,114.3039921,22.68977252,0,0,4,1655100,0,0,0,0,0,0,0,0,0,0,128.0623714,0,2,2,2,10
14241,7136,3,27,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,2,1,0,0,113.8730238,22.56231772,113.9365428,22.76215335,0,0,4,2386800,0,0,0,0,0,0,0,0,0,0,96.50759688,5,2,2,1,50
14242,7136,2,29,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,40,20,0,0,113.8730238,22.56231772,114.0558319,22.6636871,0,0,4,2386800,0,0,0,0,0,0,0,0,0,0,96.20599606,3,5,1,2,38
14243,7136,11,35,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,2,1,0,0,113.8730238,22.56231772,113.901763,22.55567713,0,0,4,2386800,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,38
14244,7136,1,49,5,0,332000,0,5,1,0,0,2,4,1328000,0,0,0,40,20,0,0,113.8730238,22.56231772,113.9017426,22.56271954,0,0,4,2386800,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,25
14245,7137,1,29,3,1,332000,0,1,1,0,3,2,4,1328000,0,1,0,19,8,0,0,113.9512853,22.55026759,113.9792634,22.53515726,0,0,4,2519775,0,0,0,0,0,0,0,0,0,0,14.63473021,3,5,4,2,38
14246,7137,11,34,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,40,20,0,0,113.9512853,22.55026759,114.3712383,22.74697943,0,0,4,2519775,0,0,0,0,0,0,0,0,0,0,213.4343641,2,1,3,2,10
14247,7137,2,42,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,19,8,0,0,113.9512853,22.55026759,114.4875528,22.53501616,0,0,4,2519775,0,0,0,0,0,0,0,0,0,0,246.9138971,15,3,0,0,10
14248,7137,11,47,5,0,332000,0,4,1,0,3,2,4,1328000,0,0,0,19,8,0,0,113.9512853,22.55026759,113.859515,22.73057783,0,0,4,2519775,0,0,0,0,0,0,0,0,0,0,93.11685655,5,4,1,2,10
14249,7138,1,28,3,1,332000,0,2,1,0,6,2,4,1328000,0,1,0,40,20,0,0,113.9080407,22.49400061,113.8893661,22.5612539,0,0,4,2613600,0,0,0,0,0,0,0,0,0,0,32.12408727,2,5,3,1,38
14250,7138,11,32,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,113.9080407,22.49400061,113.9176323,22.4970986,0,0,4,2613600,0,0,0,0,0,0,0,0,0,0,4.639033486,1,4,1,1,10
14251,7138,2,38,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,19,8,0,0,113.9080407,22.49400061,113.8891204,22.53739654,0,0,4,2613600,0,0,0,0,0,0,0,0,0,0,21.78849816,2,3,2,1,25
14252,7138,4,54,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,2,1,0,0,113.9080407,22.49400061,113.9853128,22.56103544,0,0,4,2613600,0,0,0,0,0,0,0,0,0,0,47.08155085,3,2,3,1,75
14253,7139,11,31,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,40,20,0,0,113.9299459,22.74871131,113.9410007,22.73953214,0,0,4,1401300,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,10
14254,7139,1,26,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,40,20,0,0,113.9299459,22.74871131,113.8603589,22.808195,0,0,4,1401300,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,100
14255,7139,2,38,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,40,20,0,0,113.9299459,22.74871131,113.9152116,22.75330155,0,0,4,1401300,0,0,0,0,0,0,0,0,0,0,7.102838315,2,4,4,1,10
14256,7139,4,54,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,2,1,0,0,113.9299459,22.74871131,113.9152116,22.75330155,0,0,4,1401300,0,0,0,0,0,0,0,0,0,0,7.102838315,5,1,0,1,10
14257,7140,2,34,3,1,332000,0,2,1,0,6,2,4,1328000,0,1,0,2,1,0,0,114.1086432,22.61121413,114.1100798,22.59688819,0,0,4,939600,0,0,0,0,0,0,0,0,0,0,6.62650221,8,3,1,1,10
14258,7140,11,32,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.1086432,22.61121413,114.1080045,22.61812467,0,0,4,939600,0,0,0,0,0,0,0,0,0,0,3.194092691,2,4,2,1,10
14259,7140,11,44,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,19,8,0,0,114.1086432,22.61121413,113.9439491,22.77869306,0,0,4,939600,0,0,0,0,0,0,0,0,0,0,108.1068278,0,0,4,2,10
14260,7140,1,52,5,0,332000,0,5,1,0,0,2,4,1328000,0,0,0,19,8,0,0,114.1086432,22.61121413,114.1100339,22.61005428,0,0,4,939600,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,10
14261,7141,2,28,3,1,332000,0,1,1,0,3,2,4,1328000,0,1,0,2,1,0,0,114.1281902,22.61384109,114.1195464,22.59836534,0,0,4,934875,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,10
14262,7141,11,33,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.1281902,22.61384109,114.1102504,22.62251446,0,0,4,934875,0,0,0,0,0,0,0,0,0,0,9.171040754,2,1,0,1,25
14263,7141,11,38,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,40,20,0,0,114.1281902,22.61384109,114.2301425,22.55957429,0,0,4,934875,0,0,0,0,0,0,0,0,0,0,53.15604799,4,1,2,1,10
14264,7141,1,46,5,0,332000,0,1,1,0,3,2,4,1328000,0,0,0,2,1,0,0,114.1281902,22.61384109,114.1908585,22.6355659,0,0,4,934875,0,0,0,0,0,0,0,0,0,0,30.52667139,4,3,0,0,38
14265,7142,2,27,3,1,332000,0,1,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.0462136,22.52884418,113.9139269,22.71959341,0,0,4,2540700,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,10
14266,7142,11,33,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.0462136,22.52884418,114.0493414,22.5279925,0,0,4,2540700,0,0,0,0,0,0,0,0,0,0,1.491965167,4,0,4,2,10
14267,7142,1,41,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,2,1,0,0,114.0462136,22.52884418,113.936609,22.69505631,0,0,4,2540700,0,0,0,0,0,0,0,0,0,0,91.63330385,10,5,1,2,400
14268,7142,11,46,5,0,332000,0,1,1,0,3,2,4,1328000,0,0,0,2,1,0,0,114.0462136,22.52884418,114.0624633,22.53793854,0,0,4,2540700,0,0,0,0,0,0,0,0,0,0,8.570439091,5,1,1,1,10
14269,7143,11,26,3,1,332000,0,4,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.1312415,22.58391307,114.2360842,22.55783509,0,0,4,1744200,0,0,0,0,0,0,0,0,0,0,49.72354838,2,3,4,0,50
14270,7143,1,33,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,40,20,0,0,114.1312415,22.58391307,114.1908585,22.6355659,0,0,4,1744200,0,0,0,0,0,0,0,0,0,0,36.30450575,2,2,0,1,38
14271,7143,2,43,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,2,1,0,0,114.1312415,22.58391307,113.980651,22.70610151,0,0,4,1744200,0,0,0,0,0,0,0,0,0,0,89.25361233,10,3,2,1,38
14272,7143,11,52,5,0,332000,0,2,1,0,6,2,4,1328000,0,0,0,19,8,0,0,114.1312415,22.58391307,114.1717413,22.56394335,0,0,4,1744200,0,0,0,0,0,0,0,0,0,0,20.78258709,0,0,1,2,25
14273,7144,1,31,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,40,20,0,0,113.8213466,22.68751168,113.8064836,22.69279451,0,0,4,1350000,0,0,0,0,0,0,0,0,0,0,7.259865428,8,5,0,2,25
14274,7144,11,25,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,19,8,0,0,113.8213466,22.68751168,113.8597157,22.72651427,0,0,4,1350000,0,0,0,0,0,0,0,0,0,0,25.18083536,0,1,2,0,50
14275,7144,2,35,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,2,1,0,0,113.8213466,22.68751168,113.8851632,22.72061152,0,0,4,1350000,0,0,0,0,0,0,0,0,0,0,33.08692267,2,1,5,2,38
14276,7144,11,47,5,0,332000,0,5,1,0,0,2,4,1328000,0,0,0,2,1,0,0,113.8213466,22.68751168,113.9090834,22.72682953,0,0,4,1350000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,75
14277,7145,2,30,3,1,332000,0,3,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.2862628,22.73286435,113.9976651,22.67571164,0,0,4,885600,0,0,0,0,0,0,0,0,0,0,135.4050103,4,5,2,1,10
14278,7145,11,28,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.2862628,22.73286435,114.2888605,22.71543158,0,0,4,885600,0,0,0,0,0,0,0,0,0,0,8.111923229,7,0,2,1,10
14279,7145,11,40,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,2,1,0,0,114.2862628,22.73286435,114.2939222,22.66603796,0,0,4,885600,0,0,0,0,0,0,0,0,0,0,30.95783373,5,4,2,1,75
14280,7145,1,46,5,0,332000,0,1,1,0,3,2,4,1328000,0,0,0,8,2,0,0,114.2862628,22.73286435,114.2860963,22.71315916,0,0,4,885600,0,0,0,0,0,0,0,0,0,0,9.069526649,2,3,3,1,10
14281,7146,2,34,3,1,332000,0,2,1,0,6,2,4,1328000,0,1,0,8,2,0,0,114.3840416,22.71104477,114.333621,22.69458574,0,0,4,923400,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,25
14282,7146,3,26,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.3840416,22.71104477,114.3836034,22.74631258,0,0,4,923400,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,25
14283,7146,11,42,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,40,20,0,0,114.3840416,22.71104477,114.3759473,22.69193711,0,0,4,923400,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,25
14284,7146,1,50,5,0,332000,0,2,1,0,6,2,4,1328000,0,0,0,8,2,0,0,114.3840416,22.71104477,114.3833801,22.69048805,0,0,4,923400,0,0,0,0,0,0,0,0,0,0,9.466012049,2,4,0,1,10
14285,7147,1,27,3,1,332000,0,3,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.0233353,22.66876881,114.0684142,22.65237117,0,0,4,1301400,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,25
14286,7147,11,34,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.0233353,22.66876881,114.1185974,22.69455967,0,0,4,1301400,0,0,0,0,0,0,0,0,0,0,45.42226392,10,5,2,2,50
14287,7147,2,39,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,40,20,0,0,114.0233353,22.66876881,114.0643296,22.61980798,0,0,4,1301400,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,38
14288,7147,4,50,5,0,332000,0,4,1,0,3,2,4,1328000,0,0,0,19,8,0,0,114.0233353,22.66876881,114.0095728,22.68410389,0,0,4,1301400,0,0,0,0,0,0,0,0,0,0,9.48339191,10,0,2,2,10
14289,7148,1,32,3,1,332000,0,2,1,0,6,2,4,1328000,0,1,0,19,8,0,0,114.0532998,22.51270835,114.0422668,22.52653992,0,0,4,2012400,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,10
14290,7148,11,31,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.0532998,22.51270835,114.1442097,22.55434867,0,0,4,2012400,0,0,0,0,0,0,0,0,0,0,46.02104602,3,1,2,2,50
14291,7148,2,41,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,2,1,0,0,114.0532998,22.51270835,114.0450657,22.52313116,0,0,4,2012400,0,0,0,0,0,0,0,0,0,0,6.113378981,0,0,1,0,10
14292,7148,11,46,5,0,332000,0,5,1,0,0,2,4,1328000,0,0,0,40,20,0,0,114.0532998,22.51270835,114.2781637,22.66588492,0,0,4,2012400,0,0,0,0,0,0,0,0,0,0,125.2227056,6,5,1,1,10
14293,7149,11,28,3,1,332000,0,3,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.1376337,22.62364727,114.1221481,22.6011108,0,0,4,1231182,0,0,0,0,0,0,0,0,0,0,12.58493868,9,3,2,2,25
14294,7149,1,25,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.1376337,22.62364727,113.977303,22.72436538,0,0,4,1231182,0,0,0,0,0,0,0,0,0,0,87.14319969,1,1,4,2,10
14295,7149,2,38,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,8,2,0,0,114.1376337,22.62364727,114.2169694,22.61605202,0,0,4,1231182,0,0,0,0,0,0,0,0,0,0,36.68075827,5,4,2,1,38
14296,7149,11,45,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,2,1,0,0,114.1376337,22.62364727,114.1319117,22.61247265,0,0,4,1231182,0,0,0,0,0,0,0,0,0,0,5.778100387,5,3,2,2,10
14297,7150,1,29,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,2,1,0,0,114.0519279,22.62135229,114.0467057,22.70150378,0,0,4,1320300,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,38
14298,7150,11,34,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,40,20,0,0,114.0519279,22.62135229,114.0395011,22.60753726,0,0,4,1320300,0,0,0,0,0,0,0,0,0,0,8.55213332,5,3,1,1,38
14299,7150,2,38,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,19,8,0,0,114.0519279,22.62135229,114.1050592,22.70077167,0,0,4,1320300,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,100
14300,7150,4,51,5,0,332000,0,1,1,0,3,2,4,1328000,0,0,0,19,8,0,0,114.0519279,22.62135229,114.0474972,22.60095131,0,0,4,1320300,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,10
14301,7151,1,27,3,1,332000,0,2,1,0,6,2,4,1328000,0,1,0,2,1,0,0,113.8170316,22.67345173,113.7931053,22.67053428,0,0,4,974921,0,0,0,0,0,0,0,0,0,0,11.09350641,8,5,4,1,25
14302,7151,11,27,3,1,332000,0,8,3,0,0,2,4,1328000,0,1,0,19,8,0,0,113.8170316,22.67345173,113.7859644,22.71775304,0,0,4,974921,0,0,0,0,0,0,0,0,0,0,0,8,2,4,2,38
14303,7151,2,37,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,2,1,0,0,113.8170316,22.67345173,113.8064836,22.69279451,0,0,4,974921,0,0,0,0,0,0,0,0,0,0,10.14004582,2,2,1,2,50
14304,7151,11,46,5,0,332000,0,1,1,0,3,2,4,1328000,0,0,0,19,8,0,0,113.8170316,22.67345173,113.8188409,22.66555661,0,0,4,974921,0,0,0,0,0,0,0,0,0,0,3.727879633,9,3,1,2,10
14305,7152,11,31,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,40,20,0,0,114.0844342,22.54751853,114.0859619,22.53889373,0,0,4,2548800,0,0,0,0,0,0,0,0,0,0,4.03130576,0,2,0,1,10
14306,7152,1,33,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.0844342,22.54751853,114.0621397,22.54992919,0,0,4,2548800,0,0,0,0,0,0,0,0,0,0,10.32072759,6,1,0,1,25
14307,7152,2,38,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,2,1,0,0,114.0844342,22.54751853,114.099536,22.57721134,0,0,4,2548800,0,0,0,0,0,0,0,0,0,0,15.33192311,5,2,1,2,25
14308,7152,4,54,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,2,1,0,0,114.0844342,22.54751853,114.0923787,22.56380177,0,0,4,2548800,0,0,0,0,0,0,0,0,0,0,8.338670306,3,1,2,0,10
14309,7153,11,32,3,1,332000,0,4,1,0,3,2,4,1328000,0,1,0,19,8,0,0,114.0304731,22.6598973,113.9175271,22.72183077,0,0,4,1089288,0,0,0,0,0,0,0,0,0,0,59.28503857,3,2,2,1,10
14310,7153,1,32,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.0304731,22.6598973,114.0306177,22.68109238,0,0,4,1089288,0,0,0,0,0,0,0,0,0,0,9.755143418,10,0,2,2,10
14311,7153,2,41,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,19,8,0,0,114.0304731,22.6598973,114.0563619,22.64040793,0,0,4,1089288,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,38
14312,7153,4,53,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,19,8,0,0,114.0304731,22.6598973,114.0386598,22.64918395,0,0,4,1089288,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,10
14313,7154,1,25,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,8,2,0,0,114.1198132,22.5804568,114.1230322,22.58043643,0,0,4,1359981,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,10
14314,7154,11,29,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,2,1,0,0,114.1198132,22.5804568,114.1046869,22.5902678,0,0,4,1359981,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,10
14315,7154,2,44,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,19,8,0,0,114.1198132,22.5804568,114.1134301,22.59458008,0,0,4,1359981,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,50
14316,7154,4,53,5,0,332000,0,2,1,0,6,2,4,1328000,0,0,0,40,20,0,0,114.1198132,22.5804568,114.0859619,22.53889373,0,0,4,1359981,0,0,0,0,0,0,0,0,0,0,24.67098462,2,2,3,0,38
14317,7155,2,26,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,40,20,0,0,113.9064103,22.53116699,113.9102712,22.54288065,0,0,4,2336148,0,0,0,0,0,0,0,0,0,0,5.676445622,3,3,0,0,25
14318,7155,11,33,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,40,20,0,0,113.9064103,22.53116699,113.9142301,22.54249797,0,0,4,2336148,0,0,0,0,0,0,0,0,0,0,6.336353017,1,5,1,1,10
14319,7155,1,42,4,0,332000,0,8,3,0,0,2,4,1328000,0,0,0,40,20,0,0,113.9064103,22.53116699,113.7982229,22.69370504,0,0,4,2336148,0,0,0,0,0,0,0,0,0,0,89.86338501,0,5,1,2,10
14320,7155,11,47,5,0,332000,0,1,1,0,3,2,4,1328000,0,0,0,8,2,0,0,113.9064103,22.53116699,113.9268044,22.5175729,0,0,4,2336148,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,38
14321,7156,2,25,3,1,332000,0,5,1,0,0,2,4,1328000,0,1,0,2,1,0,0,114.1002178,22.54785762,114.0878704,22.54425988,0,0,4,1549125,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10
14322,7156,11,31,3,1,332000,0,7,3,0,0,2,4,1328000,0,1,0,19,8,0,0,114.1002178,22.54785762,114.1134301,22.59458008,0,0,4,1549125,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,25
14323,7156,1,37,4,0,332000,0,7,3,0,0,2,4,1328000,0,0,0,40,20,0,0,114.1002178,22.54785762,114.1151488,22.55020013,0,0,4,1549125,0,0,0,0,0,0,0,0,0,0,6.955967836,3,1,3,1,10
14324,7156,11,52,5,0,332000,0,3,1,0,3,2,4,1328000,0,0,0,19,8,0,0,114.1002178,22.54785762,113.8661029,22.75930169,0,0,4,1549125,0,0,0,0,0,0,0,0,0,0,145.1911494,4,2,1,2,10
14325,7157,1,26,3,1,332000,0,3,1,0,3,2,4,1328000,0,1,0,19,8,0,0,113.9371832,22.50632542,113.9218083,22.51883796,0,0,4,2781000,0,0,0,0,0,0,0,0,0,0,9.123422884,3,2,0,1,38
